DataMovimento;CodLinha;NomeLinha;TipoPassageiro;NomePassageiro;Demanda
02/02/2022;122;Antônio Bezerra/Álvaro Weyne            ;11;Idoso Identificação;134
02/02/2022;122;Antônio Bezerra/Álvaro Weyne            ;12;Estudante com débito;377
02/02/2022;122;Antônio Bezerra/Álvaro Weyne            ;15;Projovem;6
02/02/2022;122;Antônio Bezerra/Álvaro Weyne            ;16;Grat. Deficiente - S/Acomp;77
02/02/2022;122;Antônio Bezerra/Álvaro Weyne            ;31;Vt. Institucional;3
02/02/2022;122;Antônio Bezerra/Álvaro Weyne            ;37;VT Beneficio Piloto BUM;7
02/02/2022;132;Av. Leste Oeste/Centro;3;Estudante;40
02/02/2022;132;Av. Leste Oeste/Centro;4;Gratuidade Idoso;465
02/02/2022;132;Av. Leste Oeste/Centro;5;Vale-transporte (vermelho);1
02/02/2022;132;Av. Leste Oeste/Centro;9;Vt. Identificação;59
02/02/2022;132;Av. Leste Oeste/Centro;11;Idoso Identificação;66
02/02/2022;132;Av. Leste Oeste/Centro;12;Estudante com débito;153
02/02/2022;132;Av. Leste Oeste/Centro;15;Projovem;1
02/02/2022;132;Av. Leste Oeste/Centro;16;Grat. Deficiente - S/Acomp;25
02/02/2022;132;Av. Leste Oeste/Centro;37;VT Beneficio Piloto BUM;2
02/02/2022;200;Antônio Bezerra/Centro/BRT;3;Estudante;45
02/02/2022;200;Antônio Bezerra/Centro/BRT;4;Gratuidade Idoso;395
02/02/2022;200;Antônio Bezerra/Centro/BRT;5;Vale-transporte (vermelho);1
02/02/2022;200;Antônio Bezerra/Centro/BRT;9;Vt. Identificação;58
02/02/2022;200;Antônio Bezerra/Centro/BRT;11;Idoso Identificação;196
02/02/2022;200;Antônio Bezerra/Centro/BRT;12;Estudante com débito;303
02/02/2022;200;Antônio Bezerra/Centro/BRT;15;Projovem;3
02/02/2022;200;Antônio Bezerra/Centro/BRT;16;Grat. Deficiente - S/Acomp;32
02/02/2022;200;Antônio Bezerra/Centro/BRT;31;Vt. Institucional;2
02/02/2022;200;Antônio Bezerra/Centro/BRT;32;Gratuidade Infantil;1
02/02/2022;205;Dom Lustosa/Antônio Bezerra;3;Estudante;13
02/02/2022;205;Dom Lustosa/Antônio Bezerra;4;Gratuidade Idoso;276
02/02/2022;205;Dom Lustosa/Antônio Bezerra;5;Vale-transporte (vermelho);1
02/02/2022;205;Dom Lustosa/Antônio Bezerra;9;Vt. Identificação;61
02/02/2022;205;Dom Lustosa/Antônio Bezerra;11;Idoso Identificação;60
02/02/2022;205;Dom Lustosa/Antônio Bezerra;12;Estudante com débito;149
02/02/2022;205;Dom Lustosa/Antônio Bezerra;16;Grat. Deficiente - S/Acomp;15
02/02/2022;205;Dom Lustosa/Antônio Bezerra;31;Vt. Institucional;2
02/02/2022;205;Dom Lustosa/Antônio Bezerra;32;Gratuidade Infantil;4
02/02/2022;205;Dom Lustosa/Antônio Bezerra;37;VT Beneficio Piloto BUM;2
02/02/2022;206;Padre Andrade/Antônio Bezerra;3;Estudante;22
02/02/2022;206;Padre Andrade/Antônio Bezerra;4;Gratuidade Idoso;261
02/02/2022;206;Padre Andrade/Antônio Bezerra;9;Vt. Identificação;13
02/02/2022;206;Padre Andrade/Antônio Bezerra;11;Idoso Identificação;75
02/02/2022;206;Padre Andrade/Antônio Bezerra;12;Estudante com débito;115
02/02/2022;206;Padre Andrade/Antônio Bezerra;15;Projovem;5
02/02/2022;206;Padre Andrade/Antônio Bezerra;16;Grat. Deficiente - S/Acomp;17
02/02/2022;206;Padre Andrade/Antônio Bezerra;32;Gratuidade Infantil;1
02/02/2022;206;Padre Andrade/Antônio Bezerra;37;VT Beneficio Piloto BUM;1
02/02/2022;210;Quintino Cunha/Antônio Bezerra          ;2;Popular;1
02/02/2022;210;Quintino Cunha/Antônio Bezerra          ;3;Estudante;11
02/02/2022;210;Quintino Cunha/Antônio Bezerra          ;4;Gratuidade Idoso;965
02/02/2022;210;Quintino Cunha/Antônio Bezerra          ;5;Vale-transporte (vermelho);6
02/02/2022;210;Quintino Cunha/Antônio Bezerra          ;6;Crachá Empresas;1
02/02/2022;210;Quintino Cunha/Antônio Bezerra          ;9;Vt. Identificação;19
02/02/2022;210;Quintino Cunha/Antônio Bezerra          ;11;Idoso Identificação;208
02/02/2022;210;Quintino Cunha/Antônio Bezerra          ;12;Estudante com débito;488
02/02/2022;210;Quintino Cunha/Antônio Bezerra          ;15;Projovem;6
02/02/2022;210;Quintino Cunha/Antônio Bezerra          ;16;Grat. Deficiente - S/Acomp;54
02/02/2022;210;Quintino Cunha/Antônio Bezerra          ;31;Vt. Institucional;1
02/02/2022;210;Quintino Cunha/Antônio Bezerra          ;37;VT Beneficio Piloto BUM;8
02/02/2022;211;Vila Velha/Antônio Bezerra              ;3;Estudante;11
02/02/2022;211;Vila Velha/Antônio Bezerra              ;4;Gratuidade Idoso;1032
02/02/2022;211;Vila Velha/Antônio Bezerra              ;5;Vale-transporte (vermelho);6
02/02/2022;211;Vila Velha/Antônio Bezerra              ;6;Crachá Empresas;1
02/02/2022;211;Vila Velha/Antônio Bezerra              ;9;Vt. Identificação;15
02/02/2022;211;Vila Velha/Antônio Bezerra              ;11;Idoso Identificação;166
02/02/2022;211;Vila Velha/Antônio Bezerra              ;12;Estudante com débito;478
02/02/2022;211;Vila Velha/Antônio Bezerra              ;15;Projovem;6
02/02/2022;211;Vila Velha/Antônio Bezerra              ;16;Grat. Deficiente - S/Acomp;71
02/02/2022;211;Vila Velha/Antônio Bezerra              ;31;Vt. Institucional;3
02/02/2022;211;Vila Velha/Antônio Bezerra              ;32;Gratuidade Infantil;1
02/02/2022;211;Vila Velha/Antônio Bezerra              ;37;VT Beneficio Piloto BUM;6
02/02/2022;212;Jardim Guanabara/Cj Nova Assunção I     ;3;Estudante;7
02/02/2022;212;Jardim Guanabara/Cj Nova Assunção I     ;4;Gratuidade Idoso;865
02/02/2022;212;Jardim Guanabara/Cj Nova Assunção I     ;5;Vale-transporte (vermelho);10
02/02/2022;212;Jardim Guanabara/Cj Nova Assunção I     ;9;Vt. Identificação;12
02/02/2022;212;Jardim Guanabara/Cj Nova Assunção I     ;11;Idoso Identificação;212
02/02/2022;212;Jardim Guanabara/Cj Nova Assunção I     ;12;Estudante com débito;445
02/02/2022;212;Jardim Guanabara/Cj Nova Assunção I     ;15;Projovem;3
02/02/2022;212;Jardim Guanabara/Cj Nova Assunção I     ;16;Grat. Deficiente - S/Acomp;48
02/02/2022;212;Jardim Guanabara/Cj Nova Assunção I     ;31;Vt. Institucional;2
02/02/2022;212;Jardim Guanabara/Cj Nova Assunção I     ;32;Gratuidade Infantil;2
02/02/2022;212;Jardim Guanabara/Cj Nova Assunção I     ;37;VT Beneficio Piloto BUM;4
02/02/2022;213;Jardim Guanabara/Cj Nova Assunção II    ;3;Estudante;9
02/02/2022;213;Jardim Guanabara/Cj Nova Assunção II    ;4;Gratuidade Idoso;1364
02/02/2022;213;Jardim Guanabara/Cj Nova Assunção II    ;5;Vale-transporte (vermelho);6
02/02/2022;213;Jardim Guanabara/Cj Nova Assunção II    ;9;Vt. Identificação;18
02/02/2022;213;Jardim Guanabara/Cj Nova Assunção II    ;11;Idoso Identificação;336
02/02/2022;213;Jardim Guanabara/Cj Nova Assunção II    ;12;Estudante com débito;756
02/02/2022;213;Jardim Guanabara/Cj Nova Assunção II    ;15;Projovem;6
02/02/2022;213;Jardim Guanabara/Cj Nova Assunção II    ;16;Grat. Deficiente - S/Acomp;106
02/02/2022;213;Jardim Guanabara/Cj Nova Assunção II    ;31;Vt. Institucional;3
02/02/2022;213;Jardim Guanabara/Cj Nova Assunção II    ;37;VT Beneficio Piloto BUM;5
02/02/2022;214;Estação/Pio Saraiva I                   ;2;Popular;3
02/02/2022;214;Estação/Pio Saraiva I                   ;3;Estudante;1
02/02/2022;214;Estação/Pio Saraiva I                   ;4;Gratuidade Idoso;548
02/02/2022;214;Estação/Pio Saraiva I                   ;5;Vale-transporte (vermelho);2
02/02/2022;214;Estação/Pio Saraiva I                   ;9;Vt. Identificação;22
02/02/2022;214;Estação/Pio Saraiva I                   ;11;Idoso Identificação;74
02/02/2022;214;Estação/Pio Saraiva I                   ;12;Estudante com débito;247
02/02/2022;214;Estação/Pio Saraiva I                   ;15;Projovem;2
02/02/2022;214;Estação/Pio Saraiva I                   ;16;Grat. Deficiente - S/Acomp;23
02/02/2022;214;Estação/Pio Saraiva I                   ;37;VT Beneficio Piloto BUM;1
02/02/2022;215;Autran Nunes                            ;3;Estudante;16
02/02/2022;215;Autran Nunes                            ;4;Gratuidade Idoso;366
02/02/2022;215;Autran Nunes                            ;9;Vt. Identificação;19
02/02/2022;215;Autran Nunes                            ;11;Idoso Identificação;59
02/02/2022;215;Autran Nunes                            ;12;Estudante com débito;201
02/02/2022;215;Autran Nunes                            ;15;Projovem;4
02/02/2022;215;Autran Nunes                            ;16;Grat. Deficiente - S/Acomp;24
02/02/2022;215;Autran Nunes                            ;31;Vt. Institucional;1
02/02/2022;215;Autran Nunes                            ;37;VT Beneficio Piloto BUM;3
02/02/2022;216;Antônio Bezerra                         ;3;Estudante;8
02/02/2022;216;Antônio Bezerra                         ;4;Gratuidade Idoso;284
02/02/2022;216;Antônio Bezerra                         ;9;Vt. Identificação;10
02/02/2022;216;Antônio Bezerra                         ;11;Idoso Identificação;93
02/02/2022;216;Antônio Bezerra                         ;12;Estudante com débito;174
02/02/2022;216;Antônio Bezerra                         ;15;Projovem;4
02/02/2022;216;Antônio Bezerra                         ;16;Grat. Deficiente - S/Acomp;16
02/02/2022;216;Antônio Bezerra                         ;37;VT Beneficio Piloto BUM;2
02/02/2022;217;Estação/Pio Saraiva II                  ;3;Estudante;6
02/02/2022;217;Estação/Pio Saraiva II                  ;4;Gratuidade Idoso;167
02/02/2022;217;Estação/Pio Saraiva II                  ;9;Vt. Identificação;19
02/02/2022;217;Estação/Pio Saraiva II                  ;11;Idoso Identificação;34
02/02/2022;217;Estação/Pio Saraiva II                  ;12;Estudante com débito;91
02/02/2022;217;Estação/Pio Saraiva II                  ;15;Projovem;3
02/02/2022;217;Estação/Pio Saraiva II                  ;16;Grat. Deficiente - S/Acomp;10
